LotNo=8J208472700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StartTestDate=2023/06/06 AM 09:09:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TestTime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cal,Spec,Fmodel,Rmodel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EquipmentID=AWPRF22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatorID=25370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN,Vf1,Vf2,Vr1,Ir1,Rs,Iv2,Wd2,Wp2,Hw2,Vf3,Iv3,Wd3,X,Y,Vf0,Thy1,Thy2,PEAK1,Ir2,Wp3,Purity2,Hw3,Purity3,Ir3,Vf4,Iv4,Wd4,Wp4,Purity4,HW4,Vf5,Vr2,Vr3,Ir4,Ir5,WdWp2,WdWp3,WdWp4,WPE2,WPE3,DWPE,POI2,POI3,DPOI
2038,2.4405,3.0451,35.6,1.5313,873.2,1378.47,456.44,442.35,19.94,3.0451,1378.47,456.44,133,151,1.9944,2.4072,1.5225,2.092,2.5159,441.12,1.5596,18.01,2.8222,2.1979,1.5225,1378.47,456.44,442.35,2.7826,19.03,3.0451,35.6,35.6,1.5313,1.5313,73.73,36.81,48.61,58.9,31.06,60.96,51.74,32.37,70.56
2039,2.3924,2.8777,16.7,2.3315,1166.95,904.48,441.84,443.42,20.29,2.8777,904.48,441.84,134,151,2.3609,2.377,2.254,2.0002,1.0362,452.7,1.9203,18.25,1.1358,0.2076,2.254,904.48,441.84,443.42,1.0528,19.58,2.8777,16.7,16.7,2.3315,2.3315,71.53,32.69,51.21,65.13,37.98,35.93,73.22,43.72,33.49
2040,2.0891,2.9389,14.5,2.0376,1390.88,1411.79,458.18,445.33,20.38,2.9389,1411.79,458.18,135,151,2.0344,2.1342,2.1413,1.6133,0.5219,455.89,1.1971,19.95,0.4673,2.4396,2.1413,1411.79,458.18,445.33,2.7276,19.43,2.9389,14.5,14.5,2.0376,2.0376,44.7,31.59,71.86,62,78.6,72.48,78.73,57.92,52.1
2041,1.5292,3.2678,33.4,0.5703,987.67,1281.96,458.47,451.82,20.77,3.2678,1281.96,458.47,136,151,1.6508,1.8502,2.2401,1.7456,1.0328,453.04,2.4691,19.12,1.5345,1.8826,2.2401,1281.96,458.47,451.82,0.6515,18.03,3.2678,33.4,33.4,0.5703,0.5703,67.27,52.65,44.68,51.94,45.38,78.59,70.63,40.74,55.76
2042,2.3129,3.3885,15.8,2.8061,1385.62,1065.57,440.08,458.9,20.09,3.3885,1065.57,440.08,137,151,2.0416,2.3263,1.5497,2.4777,0.699,443.34,2.018,20.58,0.7639,2.9556,1.5497,1065.57,440.08,458.9,0.5825,19.22,3.3885,15.8,15.8,2.8061,2.8061,60.4,46.84,62.57,31.3,62.73,51.96,42.77,31.61,33.96
2043,1.667,2.9994,15,1.5708,939.7,1378.34,452.81,455.31,21.89,2.9994,1378.34,452.81,138,151,2.0293,1.8345,2.0719,1.5057,2.0359,454.4,1.7597,19.89,1.3818,2.6406,2.0719,1378.34,452.81,455.31,1.5848,19.12,2.9994,15,15,1.5708,1.5708,70.59,78.92,74,31.7,64.81,36.31,41.74,44.47,43.77
2044,2.1994,3.3957,30.5,0.4459,1383.07,1100.96,445.05,442.13,19.18,3.3957,1100.96,445.05,139,151,2.2051,2.4758,1.6757,2.3038,1.8584,447.94,1.7956,18.04,0.0194,0.9778,1.6757,1100.96,445.05,442.13,1.1842,19.96,3.3957,30.5,30.5,0.4459,0.4459,75.56,61.25,52.92,61.74,34.66,61.57,65.29,51.69,38.66
2045,1.8351,2.8355,35.9,1.39,1162.92,909.33,459.56,455.23,18.23,2.8355,909.33,459.56,140,151,1.9556,1.6398,1.6547,2.3961,2.5363,445.64,2.2719,21.25,2.5133,2.6177,1.6547,909.33,459.56,455.23,2.1739,21.49,2.8355,35.9,35.9,1.39,1.39,41.01,49.05,31.96,72.25,60.29,37.4,62.14,52.67,65.79
2046,1.7206,3.2263,44.8,1.5537,975.15,1020.37,449.56,444.84,20.24,3.2263,1020.37,449.56,141,151,1.5251,1.6676,1.9271,1.6394,0.8248,446.25,2.1867,20.2,1.8133,2.6533,1.9271,1020.37,449.56,444.84,1.2677,21.9,3.2263,44.8,44.8,1.5537,1.5537,38.66,77.57,44.23,33.48,60.78,78.45,58.66,48.08,58.53
2047,2.361,3.1693,29,2.1115,1205.7,1194.6,446.35,442,19.78,3.1693,1194.6,446.35,142,151,1.6397,1.8567,1.9614,2.4693,1.1938,453.01,2.4669,19.8,2.9733,2.2739,1.9614,1194.6,446.35,442,0.6421,19.84,3.1693,29,29,2.1115,2.1115,49.47,68.63,75.51,36.69,67.71,37.39,57.44,35.72,43.98
2048,2.0305,2.8667,46.8,1.2349,1277.97,1238.41,449.28,458.75,20.88,2.8667,1238.41,449.28,143,151,1.7522,2.3095,2.463,2.2553,0.2381,455.23,1.7473,19.57,2.2971,1.003,2.463,1238.41,449.28,458.75,0.8676,21,2.8667,46.8,46.8,1.2349,1.2349,34.6,51.94,39.12,68.43,59.87,61,37.08,37.12,55.16
2049,1.9941,3.4935,23.4,2.9861,943.76,1288.61,446.68,451.34,18.83,3.4935,1288.61,446.68,144,151,2.4272,1.5908,1.5825,1.6267,1.8767,454.19,1.6444,21.52,1.6848,1.9095,1.5825,1288.61,446.68,451.34,2.9628,19.4,3.4935,23.4,23.4,2.9861,2.9861,42.69,68.57,78.82,44.75,40.79,34.81,36.56,46.42,55.72
2050,2.2034,3.4433,10.3,1.0132,1334.66,1008.57,457.63,453.9,18.08,3.4433,1008.57,457.63,145,151,1.5806,1.6418,1.8793,2.3427,2.9075,443.32,1.6535,20.42,1.2174,2.0747,1.8793,1008.57,457.63,453.9,2.5967,18.07,3.4433,10.3,10.3,1.0132,1.0132,39.37,69.18,38.13,73.98,72.48,72.98,52.86,66.78,38.28
2051,1.9075,3.4403,39.5,1.7878,1344.48,1442.44,454.03,451.64,19.83,3.4403,1442.44,454.03,146,151,2.2882,1.6029,2.4468,1.736,2.4765,453.9,1.8846,21.28,2.3426,2.311,2.4468,1442.44,454.03,451.64,1.1535,21.82,3.4403,39.5,39.5,1.7878,1.7878,54.72,32.11,43.88,63.87,68.87,39.79,44.03,54.98,46.08
2052,1.6008,3.3946,12.3,1.4894,964.4,925.97,454.29,452.38,21.37,3.3946,925.97,454.29,147,151,2.0626,1.5859,1.7869,1.6348,0.864,454.72,0.2544,19.65,1.378,2.5261,1.7869,925.97,454.29,452.38,0.4003,18.55,3.3946,12.3,12.3,1.4894,1.4894,66.39,70.02,51.96,57.16,48.88,44.59,77.73,30.58,49.57
2053,1.8463,3.1659,23.2,0.0879,1486.63,1106.94,448.72,444.17,18.1,3.1659,1106.94,448.72,148,151,2.4744,1.6198,1.7088,2.2095,1.9954,447.29,1.4945,19.85,1.0581,1.8852,1.7088,1106.94,448.72,444.17,0.9217,21.98,3.1659,23.2,23.2,0.0879,0.0879,79.92,75.11,60.33,55.53,40,49.52,74.03,50.28,50.85
2054,2.2245,3.1237,20.6,1.1541,1445.39,889.26,441.4,452.06,20.56,3.1237,889.26,441.4,149,151,1.8518,2.175,2.1706,2.4329,2.429,441.86,0.9455,19.45,2.627,1.7565,2.1706,889.26,441.4,452.06,1.3072,19.44,3.1237,20.6,20.6,1.1541,1.1541,69.79,72.94,50.39,49.43,78.2,60.21,31.87,40.85,32.26
2055,1.635,3.23,24.8,0.1955,1001.47,1340.49,454.08,443.43,21.69,3.23,1340.49,454.08,150,151,2.4793,2.1599,2.1889,1.8526,1.5041,455.64,2.7167,20.93,2.603,2.4244,2.1889,1340.49,454.08,443.43,0.963,21.65,3.23,24.8,24.8,0.1955,0.1955,68.59,79.15,32.06,63.91,55.25,71.93,53.69,36.65,40.39
2056,2.4925,3.0644,19.3,1.1248,1292.2,1302.35,448.89,458.62,21.58,3.0644,1302.35,448.89,151,151,2.3482,2.3277,2.3329,1.9043,1.0974,448.12,2.245,21.56,0.839,0.8558,2.3329,1302.35,448.89,458.62,2.1163,18.27,3.0644,19.3,19.3,1.1248,1.1248,48.52,43.68,46.79,61.98,64.21,73.15,48.86,56.48,58.29
2057,2.4992,3.1002,13.1,1.683,1185.4,929.97,448.38,444.59,20.62,3.1002,929.97,448.38,152,151,1.5818,1.9563,2.2341,1.9131,0.9051,455.44,2.1654,21.8,2.7287,0.9796,2.2341,929.97,448.38,444.59,2.8124,18.69,3.1002,13.1,13.1,1.683,1.683,58.73,32.87,77.71,73.59,72.32,44.08,79.44,58.43,59.23
2058,1.7921,2.9611,30.5,0.5981,935.38,1308.05,450.73,444.6,19.3,2.9611,1308.05,450.73,153,151,2.1561,1.6152,1.5844,2.3408,1.0024,446.97,2.1947,21.48,2.7957,0.3226,1.5844,1308.05,450.73,444.6,2.4962,21.26,2.9611,30.5,30.5,0.5981,0.5981,50.06,44.71,75.94,63.95,68.38,61.94,69.92,40.31,50.73
2059,2.4505,3.4711,37.7,0.223,1079.67,1383.24,459.99,447.27,19.95,3.4711,1383.24,459.99,103,152,2.2378,2.0938,1.8529,1.8426,2.2858,440.8,0.1252,20.65,1.7681,1.6435,1.8529,1383.24,459.99,447.27,0.259,20.21,3.4711,37.7,37.7,0.223,0.223,61.63,68.95,77.1,33.6,48.75,65.71,49.41,38.45,56.84
2060,1.9991,3.4573,12.3,0.6936,1210.67,835.52,448.02,446.04,19.97,3.4573,835.52,448.02,104,152,2.3728,1.7865,1.7555,2.2108,0.6642,451.01,0.9413,18.82,0.6034,1.9363,1.7555,835.52,448.02,446.04,1.8045,21.43,3.4573,12.3,12.3,0.6936,0.6936,44.96,77.66,48.93,33.3,61.72,47.05,63.78,50.49,71.25
2061,1.9368,2.97,26.8,2.6703,898.45,1188.66,453.48,442.71,20.95,2.97,1188.66,453.48,105,152,2.0813,2.3119,2.1364,2.0064,2.5096,450.72,0.0751,18.56,2.6567,2.8997,2.1364,1188.66,453.48,442.71,2.9582,21.41,2.97,26.8,26.8,2.6703,2.6703,35.58,67.88,40.92,38.31,51.85,53.04,43.44,31.56,51.87
2062,2.4063,2.8894,23.1,0.8853,1405.69,1065.65,452.74,447.13,19.22,2.8894,1065.65,452.74,106,152,1.6381,2.1938,1.7767,1.9016,0.4734,454.64,1.9771,21.63,1.5537,0.9264,1.7767,1065.65,452.74,447.13,2.1244,18.31,2.8894,23.1,23.1,0.8853,0.8853,37.31,69.98,70.92,38.22,61.65,48.24,77.7,65.35,64.81
2063,2.2773,3.3078,13.6,2.6086,934.82,818.12,452.51,454.35,18.65,3.3078,818.12,452.51,107,152,1.6153,1.6278,1.9203,2.4186,1.071,450.93,0.8762,19.25,1.7147,1.1458,1.9203,818.12,452.51,454.35,1.7973,20.68,3.3078,13.6,13.6,2.6086,2.6086,49.96,57.6,79.89,74.78,56.97,54.41,68.01,53.5,72.26
2064,1.7161,3.1678,45,0.2469,1401.48,1217.34,450.42,456.01,21.19,3.1678,1217.34,450.42,108,152,1.9566,2.2367,2.3159,2.2942,1.9587,446.25,2.5554,20.28,2.6497,0.0105,2.3159,1217.34,450.42,456.01,2.5823,20.95,3.1678,45,45,0.2469,0.2469,62.75,49.45,52.37,57.4,69.11,63.55,41.55,49.1,74.43
2065,1.7795,3.4962,30.7,0.4561,984.04,977.85,446.36,445.02,19.19,3.4962,977.85,446.36,109,152,2.141,2.2531,2.0214,2.3517,2.9432,444.52,0.1368,18.62,2.7817,0.306,2.0214,977.85,446.36,445.02,2.8197,18.69,3.4962,30.7,30.7,0.4561,0.4561,51.88,57.23,42.24,42.97,64.14,55.6,71.24,44.86,30.43
2066,2.2716,3.2322,15.9,0.6301,1227.6,1009.13,447.75,451.74,20.9,3.2322,1009.13,447.75,110,152,1.9191,2.0135,2.2664,1.9858,2.8571,452.22,0.0192,20.93,1.6655,1.7956,2.2664,1009.13,447.75,451.74,1.7104,19.25,3.2322,15.9,15.9,0.6301,0.6301,70.76,56.37,60.54,31.28,62.45,38.88,76.91,68.6,62.28
2067,1.5231,3.3133,36.6,0.8619,830.99,1397.77,442.31,448.62,21.98,3.3133,1397.77,442.31,111,152,2.2289,2.3312,2.0122,1.6383,2.8015,441.15,0.0294,19.16,2.8465,2.8732,2.0122,1397.77,442.31,448.62,2.8341,20.39,3.3133,36.6,36.6,0.8619,0.8619,63.6,50.51,32.61,62.66,44.35,40.02,51.81,34.16,48.03
2068,1.8392,3.4965,43.1,1.7157,992.35,1189.74,452.58,444.25,19.09,3.4965,1189.74,452.58,112,152,1.816,2.2142,2.3601,1.5665,0.9984,456.41,1.5909,18.43,0.8006,2.1325,2.3601,1189.74,452.58,444.25,2.6244,19.84,3.4965,43.1,43.1,1.7157,1.7157,66.47,33.14,30.81,31.47,60.29,76.41,53.28,49.53,41.5
2069,1.6343,3.3623,33.8,1.763,1441.83,1457.25,446.17,454.29,20.33,3.3623,1457.25,446.17,113,152,1.5106,2.4048,1.7365,2.37,2.3849,450.46,2.1171,20.54,1.1006,1.9791,1.7365,1457.25,446.17,454.29,0.6143,19.48,3.3623,33.8,33.8,1.763,1.763,36.7,78.73,31.8,36.73,40.6,77.04,33.65,46.62,43.17
2070,1.6099,3.2358,50,2.5189,949.57,1018.15,445.2,440.89,20.2,3.2358,1018.15,445.2,114,152,2.3299,2.2535,2.2927,1.7174,1.1144,459.64,0.0986,21.48,1.1783,0.863,2.2927,1018.15,445.2,440.89,2.0572,20.77,3.2358,50,50,2.5189,2.5189,70.71,59.42,33.28,58.24,74.57,56.41,32.46,77.32,43.75
2071,2.0396,3.297,30.4,1.5454,1327.49,1112.3,451.49,457.94,18.36,3.297,1112.3,451.49,115,152,1.5942,1.5434,2.4613,1.6913,1.4272,448.92,0.2635,19.68,1.9796,0.1639,2.4613,1112.3,451.49,457.94,1.309,21.51,3.297,30.4,30.4,1.5454,1.5454,36.14,78.32,71.98,44.68,79.11,30.18,33.18,64.65,72.03
2072,1.7664,3.3519,49.9,1.5815,1299.82,1185.95,448.45,458.3,19.71,3.3519,1185.95,448.45,116,152,1.7313,1.882,1.5574,2.2296,0.6445,444.88,2.7702,20.36,0.8258,1.2423,1.5574,1185.95,448.45,458.3,1.6161,20.16,3.3519,49.9,49.9,1.5815,1.5815,79.16,33.27,54.55,56.1,75.06,32.1,47.91,46.51,73.54
2073,1.6903,3.3169,26.2,1.0476,1033.87,803.68,453.94,441.23,20.24,3.3169,803.68,453.94,117,152,1.8157,2.1647,1.6986,2.0115,0.8449,450.78,0.3808,20.12,2.936,2.6669,1.6986,803.68,453.94,441.23,1.0186,20.02,3.3169,26.2,26.2,1.0476,1.0476,47.7,41.57,36.34,63.4,72.93,42.24,32.84,41.81,64.73
2074,2.4035,3.445,38.4,2.1473,1299.37,1409.47,447.8,446.47,21.19,3.445,1409.47,447.8,118,152,2.0357,1.5116,2.3277,1.5268,0.9151,449.22,0.9195,18.8,0.6526,2.812,2.3277,1409.47,447.8,446.47,2.1177,19.43,3.445,38.4,38.4,2.1473,2.1473,36.6,57.15,58.88,57.03,43.96,74.47,33.61,42.42,48.83
2075,1.9222,3.0097,45.8,2.8156,1099.62,1367.19,441.34,456.97,20.99,3.0097,1367.19,441.34,119,152,2.0194,1.8385,1.8453,2.4883,2.2285,453.72,0.1173,21.02,2.161,1.406,1.8453,1367.19,441.34,456.97,1.3911,19.88,3.0097,45.8,45.8,2.8156,2.8156,46.57,36.72,78.97,56.93,71.31,59.37,48.25,54.48,54.69
2076,1.5055,2.8229,13.2,1.7864,1327.51,1279.4,453.05,445.71,18.86,2.8229,1279.4,453.05,120,152,1.7966,1.73,2.3358,1.7128,0.8001,448.73,0.3226,20.18,2.4768,2.3089,2.3358,1279.4,453.05,445.71,0.473,21.33,2.8229,13.2,13.2,1.7864,1.7864,30.79,68.59,35.14,32.21,46.94,68.84,35.68,63.94,44.26
2077,1.635,2.899,44.6,1.5503,806.13,1016.06,458.53,452.68,19.39,2.899,1016.06,458.53,121,152,2.4418,2.1238,1.6222,2.0029,2.6228,444.03,2.3554,19.23,0.6899,2.3738,1.6222,1016.06,458.53,452.68,2.6328,19,2.899,44.6,44.6,1.5503,1.5503,40.4,66.37,64.39,59.81,43.34,69.76,51.51,32.99,30.41
2078,1.7,3.1483,17.9,0.8026,852.39,1357.11,456.92,459.59,20.61,3.1483,1357.11,456.92,122,152,1.8718,1.8686,2.1761,2.0891,2.4911,455.64,2.868,19.45,1.9691,0.5252,2.1761,1357.11,456.92,459.59,0.8274,18.08,3.1483,17.9,17.9,0.8026,0.8026,44.12,68.43,61.47,79.33,57.13,50.66,70.13,33.6,76.37
2079,2.1226,2.9397,39.1,0.1057,950.27,1110.72,449.24,446.21,21.6,2.9397,1110.72,449.24,123,152,1.8775,2.4775,1.8526,1.9108,2.5207,445.38,2.2617,21.25,2.2123,1.6618,1.8526,1110.72,449.24,446.21,2.5928,21.13,2.9397,39.1,39.1,0.1057,0.1057,36.29,51.05,58.63,64.39,46.46,54.75,52.59,58.83,59.41
2080,2.2146,3.0309,45.1,2.3947,958.52,806.53,450.53,447.38,21.91,3.0309,806.53,450.53,124,152,2.3239,2.2736,2.4267,1.5959,2.9635,457.76,0.8968,19.13,2.4447,1.6895,2.4267,806.53,450.53,447.38,0.3819,19.2,3.0309,45.1,45.1,2.3947,2.3947,30.64,36.83,49.74,61.09,75.45,49.77,49.81,60.56,67.2
2081,2.1535,3.4306,46,2.0924,841.63,1404.17,457.93,443.45,19.32,3.4306,1404.17,457.93,125,152,1.8182,2.1245,1.8626,1.7768,2.4501,448.82,1.9852,21.3,2.1186,1.3093,1.8626,1404.17,457.93,443.45,1.5675,21.3,3.4306,46,46,2.0924,2.0924,74.17,52.28,71.82,70.64,30.95,57.94,39.73,45.21,40.17
2082,1.7267,2.9196,37.7,2.8189,1407.2,1478.07,445.13,451.43,18.36,2.9196,1478.07,445.13,126,152,2.351,2.2881,1.9695,2.4645,2.9337,451.69,1.0198,19.6,1.7273,0.7174,1.9695,1478.07,445.13,451.43,2.0514,19.58,2.9196,37.7,37.7,2.8189,2.8189,69.52,69.92,76.14,72.64,72.48,48.37,33.25,78.91,54.25
2083,2.4011,2.9157,13.3,2.7932,1080.81,1475.09,451.64,459.51,18.65,2.9157,1475.09,451.64,127,152,1.9061,1.5284,2.0844,1.5909,0.1646,444.09,0.6606,18.87,2.1298,1.2089,2.0844,1475.09,451.64,459.51,1.1228,18.3,2.9157,13.3,13.3,2.7932,2.7932,55.93,45.05,60.7,75.03,39.99,58.84,32.16,76.72,40.14
2084,2.2716,3.078,18,0.5163,1043.57,1319.2,455.57,454.78,19.37,3.078,1319.2,455.57,128,152,1.5952,2.2936,2.1842,2.4551,0.9251,446.48,1.0239,19.35,2.636,1.5235,2.1842,1319.2,455.57,454.78,0.5461,19.15,3.078,18,18,0.5163,0.5163,31.14,37.6,52.42,52.53,36.05,30.45,60.04,47.82,77.37
2085,2.4052,3.2853,31.8,1.9789,891.57,855.18,449.6,445.76,18.56,3.2853,855.18,449.6,129,152,2.2423,2.4208,2.299,2.1732,0.9061,451.65,1.7401,18.77,0.7952,2.6128,2.299,855.18,449.6,445.76,0.4705,21.43,3.2853,31.8,31.8,1.9789,1.9789,75.41,64.95,76.67,62.78,37.5,44.76,76.37,34.68,65.09
2086,1.8811,2.937,44.4,1.7129,1212.64,1245.8,458.99,448.76,21.72,2.937,1245.8,458.99,130,152,1.5916,1.9495,2.49,1.8818,2.7488,453.64,1.64,20.78,2.4619,1.5747,2.49,1245.8,458.99,448.76,1.1304,19.35,2.937,44.4,44.4,1.7129,1.7129,77.66,74.91,32.01,38.39,48.41,46.56,34.56,68.34,59.45
2087,2.4138,2.8118,36.2,2.3977,805.82,1109.55,446.94,440.33,19.19,2.8118,1109.55,446.94,131,152,1.9973,1.6639,1.5276,1.5579,1.5307,444.99,0.5706,21.48,2.7057,1.9045,1.5276,1109.55,446.94,440.33,2.502,21.93,2.8118,36.2,36.2,2.3977,2.3977,70.67,39.83,51.8,71.91,41.9,49.22,58.72,70.52,63.51
2088,2.194,3.1424,33.6,1.5167,1275.96,1490.96,457.2,451.31,20.75,3.1424,1490.96,457.2,132,152,2.1693,1.5042,1.5986,1.8545,2.1191,458.77,2.3606,18.93,1.9363,2.2556,1.5986,1490.96,457.2,451.31,1.7915,20.5,3.1424,33.6,33.6,1.5167,1.5167,62.3,71.34,31.79,76.24,64.32,78.7,69.91,55.31,48.65
2089,2.1113,3.1559,38.5,0.3231,912.25,1012.43,452.78,445.87,18.35,3.1559,1012.43,452.78,133,152,1.7867,2.4608,1.6929,1.8163,1.1479,454.03,2.0035,19.89,0.6932,0.3418,1.6929,1012.43,452.78,445.87,1.7044,19.19,3.1559,38.5,38.5,0.3231,0.3231,31.92,37.09,58.93,73.54,52.04,74.42,30.24,34.1,70.98
2090,2.0363,2.8106,32.6,1.6864,1182.08,1327.7,456.84,457.81,20.01,2.8106,1327.7,456.84,134,152,1.7361,2.1914,2.1138,1.6338,0.5838,448.03,1.7791,18.85,2.9919,0.9896,2.1138,1327.7,456.84,457.81,0.0946,21.15,2.8106,32.6,32.6,1.6864,1.6864,39.18,52.32,56.48,69.62,43.67,39.91,43.27,36.01,39.94
2091,2.2785,3.1097,19.1,1.9735,930.95,873.01,454.18,451.8,19.71,3.1097,873.01,454.18,135,152,2.4769,1.8713,2.096,2.295,0.173,448.99,2.7154,20.23,1.3106,0.1121,2.096,873.01,454.18,451.8,1.8837,21.38,3.1097,19.1,19.1,1.9735,1.9735,39.65,31.23,75.78,71.59,40.73,47.47,57.72,77.5,72.72
2092,2.4486,3.4581,37.4,1.1274,1111.05,1114.36,445.11,454.16,18.53,3.4581,1114.36,445.11,136,152,1.694,2.4602,1.6365,1.7134,0.2765,451.96,1.9093,21.25,1.4144,1.4948,1.6365,1114.36,445.11,454.16,0.9555,18.87,3.4581,37.4,37.4,1.1274,1.1274,79.08,74.36,79.68,72.98,32.69,66.79,44.7,75.71,48.05
2093,2.3899,3.0703,40.2,0.9794,912.65,1131.43,444.88,456.82,21.71,3.0703,1131.43,444.88,137,152,2.4788,2.4115,2.0466,1.7434,1.4311,455.85,1.6586,18.82,2.6591,1.6717,2.0466,1131.43,444.88,456.82,1.4595,19.67,3.0703,40.2,40.2,0.9794,0.9794,55.16,56.13,69.74,60.45,52.95,76.19,34.91,79.62,67.13
2094,1.7754,3.0164,40.7,0.7306,1317.07,1110.51,440.72,454.44,20.58,3.0164,1110.51,440.72,138,152,1.6533,2.2097,2.0657,2.0041,2.9924,449.18,1.778,20.06,2.8215,2.856,2.0657,1110.51,440.72,454.44,1.5725,18.49,3.0164,40.7,40.7,0.7306,0.7306,48.54,42.49,43.18,65.99,80,66.22,60.81,68.92,33.37
2095,2.4624,3.2048,25.3,1.8265,1052.88,999.72,441.15,443.25,21.34,3.2048,999.72,441.15,139,152,2.0183,2.2838,1.8557,2.3887,1.8465,444.67,1.724,21.18,0.4383,0.7721,1.8557,999.72,441.15,443.25,0.4009,18,3.2048,25.3,25.3,1.8265,1.8265,66.36,35.24,70.59,79.74,38.59,35.73,61.53,55.67,67.63
2096,1.8317,3.1709,33.2,0.1357,1134.64,1215.66,448.91,457.55,20.5,3.1709,1215.66,448.91,140,152,1.648,2.0235,1.5116,2.3417,1.1931,446.58,2.9536,21.92,1.8163,2.007,1.5116,1215.66,448.91,457.55,1.0311,19.63,3.1709,33.2,33.2,0.1357,0.1357,53.46,79.87,62.87,36.29,76.18,36.79,62.59,41.98,57.99
2097,2.0056,2.9931,14.8,1.476,1094.87,1079.76,442.55,442.55,20.57,2.9931,1079.76,442.55,141,152,2.1862,1.9595,2.3329,1.891,1.2418,445.16,2.8602,21.33,1.1297,1.0103,2.3329,1079.76,442.55,442.55,2.1289,18.58,2.9931,14.8,14.8,1.476,1.476,42.58,70.04,46.9,66.23,60.06,51.91,51.36,69.61,67.43
2098,1.8606,2.8523,20.9,0.1272,1386.67,1069.18,442.19,444.93,20.71,2.8523,1069.18,442.19,142,152,2.4043,2.1871,2.4084,1.8357,1.2505,441.19,1.1111,19.84,2.1977,1.9654,2.4084,1069.18,442.19,444.93,2.0897,18.92,2.8523,20.9,20.9,0.1272,0.1272,66.58,54.69,56.8,35.87,64.61,62.46,63.82,70.8,49.55
2099,2.4196,2.8139,38.5,0.4758,920.16,837.53,452.64,443.35,18.08,2.8139,837.53,452.64,143,152,2.2308,2.4914,1.7509,2.1925,1.2824,447.07,2.054,20.65,0.7552,0.7448,1.7509,837.53,452.64,443.35,1.1578,21.12,2.8139,38.5,38.5,0.4758,0.4758,59.93,48.01,71.14,38.54,38.62,38.04,65.17,61.54,78.74
2100,1.5894,2.9399,17.7,2.7569,1089.59,800.79,451.26,454.01,18.84,2.9399,800.79,451.26,144,152,2.1794,2.0401,1.8819,1.8068,0.1595,446.96,0.068,19.18,1.5294,2.1914,1.8819,800.79,451.26,454.01,0.6935,19.53,2.9399,17.7,17.7,2.7569,2.7569,48.53,75.71,45.8,78.3,48.45,30.85,76.62,74.59,48.03
2101,2.1077,2.842,11.6,1.7769,1115.08,1210.58,454.07,457.72,19.97,2.842,1210.58,454.07,145,152,1.8126,2.3143,1.806,2.3943,0.0822,442.03,1.6438,19.52,2.2686,1.2264,1.806,1210.58,454.07,457.72,0.6531,18.42,2.842,11.6,11.6,1.7769,1.7769,52.34,65.07,43.87,73.55,54.47,62.57,43.16,32.7,36.74
2102,1.5623,3.1881,22.2,2.6007,1090.58,1494.81,443.54,457.63,20.88,3.1881,1494.81,443.54,146,152,1.8626,2.2314,1.6495,1.9119,1.7926,458.65,1.6061,20.79,2.1008,2.7279,1.6495,1494.81,443.54,457.63,1.7287,19.96,3.1881,22.2,22.2,2.6007,2.6007,52.04,31.32,36.35,41.35,71.23,30.88,34.09,53.61,72.08
2103,1.8027,3.3226,41.1,2.5356,925.64,909.97,454.58,457.75,21.88,3.3226,909.97,454.58,147,152,2.051,2.1097,2.4475,1.8951,1.3208,455.84,2.1273,20.64,2.9446,1.8466,2.4475,909.97,454.58,457.75,1.4307,21.97,3.3226,41.1,41.1,2.5356,2.5356,69.04,65.98,34.2,71.46,64.69,55.92,57.4,39.34,30.2
2104,1.6917,3.438,26.5,0.3021,1197.57,854.06,441.85,456.89,21.54,3.438,854.06,441.85,148,152,2.2005,1.7709,2.0203,1.965,0.8258,452.97,1.5046,21.83,1.5582,2.6478,2.0203,854.06,441.85,456.89,0.7405,20.12,3.438,26.5,26.5,0.3021,0.3021,60.01,63.38,57.88,45.13,74.79,77.33,46.01,57.82,40.64
2105,1.7025,3.4937,30.3,1.5427,1063.04,1385.74,451.66,443.02,19.11,3.4937,1385.74,451.66,149,152,1.613,2.0245,2.0639,1.9989,0.9299,459.86,1.1496,21.04,2.0056,2.5079,2.0639,1385.74,451.66,443.02,2.6967,21.12,3.4937,30.3,30.3,1.5427,1.5427,64.17,30.34,76.13,78.34,46.5,65.31,74.3,59.68,36.98
2106,1.6914,3.4875,37.2,0.8552,1266.27,1495.05,446.43,443.46,21.12,3.4875,1495.05,446.43,150,152,1.9753,1.6082,1.7778,2.432,0.3815,453.92,2.9701,19.17,1.2525,1.7738,1.7778,1495.05,446.43,443.46,0.8601,18.11,3.4875,37.2,37.2,0.8552,0.8552,36.81,62.98,75.29,61.91,38.16,30.85,64.34,39.82,53.33
